Ensembl_ID	MN_1	OSFSCC_1	MN_2	OSFSCC_2
ENSG00000222810.1	0	2	6	0
ENSG00000067177.15_11	1601	540	3134	879
ENSG00000225858.1_7	0	0	0	0
ENSG00000231944.1_7	0	1	1	0
ENSG00000202482.1	0	0	0	0
ENSG00000213698.2_8	1	2	2	17
ENSG00000201271.1	0	0	0	0
ENSG00000184911.15_8	0	0	0	0
ENSG00000269911.1_7	4	0	8	0
ENSG00000268994.3_11	0	0	0	0
ENSG00000225396.6_11	0	0	0	0
ENSG00000269502.6_8	0	0	0	0
ENSG00000283594.1_8	0	0	0	0
ENSG00000275520.2_13	0	0	0	0
ENSG00000226725.2_10	0	0	2	0
ENSG00000184388.6_5	84	0	73	0
ENSG00000186288.5_6	63	0	67	0
ENSG00000231963.1_8	0	0	0	0
ENSG00000204118.2_9	0	2	17	0
ENSG00000186462.9_7	287	615	329	12
ENSG00000230311.2_7	6	3	4	8
ENSG00000237014.1_7	0	2	0	0
ENSG00000225664.3_7	0	0	0	0
ENSG00000207486.1	0	0	0	0
ENSG00000131264.4_5	3	0	3	0
ENSG00000233162.1_5	0	0	0	0
ENSG00000269904.2_5	0	3	10	1
ENSG00000237475.2_5	0	0	2	0
ENSG00000204116.12_12	335	1145	853	700
ENSG00000230146.1_5	2	3	1	0
ENSG00000270641.1_4	10	17	36	27
ENSG00000229807.13_9	4455	7098	5224	2439
ENSG00000182707.4_7	0	0	0	0
ENSG00000230590.13_12	501	1716	1299	5449
ENSG00000225470.9_9	172	147	190	150
ENSG00000228906.1	0	1	0	0
ENSG00000271199.1_11	0	0	0	0
ENSG00000233984.1_7	0	0	0	0
ENSG00000203397.2_7	0	1	2	2
ENSG00000234969.1_7	12	14	2	0
ENSG00000223650.1_5	0	0	1	10
ENSG00000232928.2_7	0	1	0	6
ENSG00000280375.1_8	0	3	2	27
ENSG00000230986.1_6	0	0	0	0
ENSG00000224430.2_7	0	1	1	6
ENSG00000231549.1_7	8	1	4	4
ENSG00000204113.6_7	0	0	2	0
ENSG00000228492.2_7	3	7	6	0
ENSG00000271533.1_9	35	107	120	71
ENSG00000202566.2	0	0	0	0
ENSG00000212027.1	0	0	0	0
ENSG00000265727.1	8	0	1	0
ENSG00000207820.1	0	0	0	0
ENSG00000199168.1	0	0	0	0
ENSG00000187969.6_7	0	0	0	0
ENSG00000226515.1_10	0	0	0	0
ENSG00000213269.2_7	0	1	3	2
ENSG00000239745.2	0	0	0	0
ENSG00000230665.3_9	0	5	5	4
ENSG00000213695.3_5	3	1	3	2
ENSG00000147100.11_8	579	4510	528	1357
ENSG00000264531.1	0	0	0	0
ENSG00000231206.2_7	1	0	0	0
ENSG00000131263.13_7	2060	6332	3824	7147
ENSG00000230673.3_6	0	0	0	0
ENSG00000199885.1	0	0	0	0
ENSG00000050030.16_11	135	15	246	0
ENSG00000271589.1_7	0	0	0	0
ENSG00000131269.19_17	949	1287	1248	1320
ENSG00000094841.14_7	453	692	761	436
ENSG00000229661.1_5	0	0	1	0
ENSG00000199601.1	0	0	0	0
ENSG00000232186.1_7	0	5	5	8
ENSG00000102383.14_8	130	13	318	5
ENSG00000233254.1_5	0	0	3	0
ENSG00000237089.2_8	0	0	0	0
ENSG00000224775.2_7	1	0	0	10
ENSG00000215105.4_5	275	273	257	69
ENSG00000186675.7_7	0	0	2	0
ENSG00000233063.2_5	0	0	1	0
ENSG00000226753.1_7	6	0	2	0
ENSG00000255752.1	0	0	0	0
ENSG00000226854.1_9	0	0	0	0
ENSG00000232332.1_9	0	0	0	0
ENSG00000102390.11_7	1008	1226	1469	3030
ENSG00000237252.1_7	0	0	0	0
ENSG00000201826.1	0	0	0	0
ENSG00000274398.1_8	0	0	0	0
ENSG00000213684.4_7	0	0	2	19
ENSG00000198934.5_7	130	232	112	65
ENSG00000223259.1_2	0	0	0	0
ENSG00000235447.2_7	0	0	0	0
ENSG00000280870.3_8	0	3	1	0
ENSG00000207995.1	0	0	0	0
ENSG00000201447.1_2	0	0	2	0
ENSG00000234404.2_7	0	0	0	0
ENSG00000196468.5	0	1	4	0
ENSG00000085224.23_15	4394	10622	8067	15586
ENSG00000237106.2_7	0	0	0	0
ENSG00000102158.22_9	5963	10557	10919	7100
ENSG00000200906.1	0	1	0	0
ENSG00000263410.1	0	0	0	0
ENSG00000131174.7_9	4219	3641	11362	6520
ENSG00000248503.3_10	14	13	22	3
ENSG00000165240.22_12	1574	1643	2009	1025
ENSG00000102144.15_9	17586	30488	19456	18528
ENSG00000226784.3_7	2	5	0	0
ENSG00000187325.5_7	728	2067	1663	1377
ENSG00000223592.2_6	0	0	0	0
ENSG00000173198.6_7	105	193	441	300
ENSG00000224755.1_7	0	0	0	11
ENSG00000235061.3_7	0	0	0	0
ENSG00000179300.4_10	5	11	12	1
ENSG00000271433.1_5	0	0	0	0
ENSG00000147145.14_7	21	156	50	110
ENSG00000227645.2_7	0	2	0	1
ENSG00000078589.13_6	50	501	100	316
ENSG00000232168.2_7	0	0	0	0
ENSG00000147138.3_7	68	207	115	150
ENSG00000271005.1_5	0	0	0	0
ENSG00000225025.2_7	0	0	3	0
ENSG00000078596.11_9	2163	599	2903	195
ENSG00000270268.1_7	0	0	0	7
ENSG00000122145.15_7	0	0	2	12
ENSG00000278530.5_8	35	1	30	0
ENSG00000174016.11_6	0	0	0	0
ENSG00000230247.2_7	0	0	0	21
ENSG00000228051.1_7	0	0	0	2
ENSG00000228612.2_7	0	0	4	0
ENSG00000165288.11_7	2204	2811	2102	2547
ENSG00000225715.1_7	0	1	6	0
ENSG00000289132.1_2	15	37	19	15
ENSG00000239008.1	0	0	0	0
ENSG00000212623.1	0	0	0	0
ENSG00000073905.8_7	6	6	11	7
ENSG00000212546.1	0	0	0	0
ENSG00000284618.1_8	4	4	8	11
ENSG00000198157.11_10	542	221	721	426
ENSG00000131171.13_7	2413	4323	3350	7721
ENSG00000264374.1	0	0	1	0
ENSG00000231875.1_7	0	1	1	0
ENSG00000224523.1_7	0	0	2	0
ENSG00000288059.1_3	0	0	3	0
ENSG00000233446.2_9	0	0	0	0
ENSG00000206826.1	0	0	0	0
ENSG00000228041.2_9	0	0	1	0
ENSG00000213653.4_7	0	0	0	0
ENSG00000202183.1	0	0	0	0
ENSG00000236365.1_7	0	0	0	0
ENSG00000232735.2_7	0	2	1	0
ENSG00000279437.1_9	0	0	1	0
ENSG00000196767.9_13	0	0	5	13
ENSG00000272294.1	0	0	0	0
ENSG00000236870.2_9	0	0	0	0
ENSG00000215102.2_5	0	3	6	4
ENSG00000183035.13_8	0	0	1	3
ENSG00000072133.12_8	91	2	177	34
ENSG00000221494.1	0	0	0	0
ENSG00000165259.14_10	56	113	133	55
ENSG00000233484.2_9	0	0	0	0
ENSG00000237211.2_7	1	0	0	1
ENSG00000229547.6_7	0	0	0	0
ENSG00000230781.1_9	0	0	0	13
ENSG00000155008.16_10	1013	1037	2020	2029
ENSG00000184788.14_11	4	1	3	0
ENSG00000283446.1_7	0	0	0	0
ENSG00000276391.1_7	0	0	0	0
ENSG00000235461.2_11	0	3	1	12
ENSG00000147180.17_6	457	152	497	12
ENSG00000264517.1	0	0	0	0
ENSG00000124429.18_11	11655	16	11019	2832
ENSG00000223707.2_7	0	0	0	0
ENSG00000276892.1_7	0	0	0	0
ENSG00000188419.14_7	1285	2508	2214	2887
ENSG00000199051.1	0	0	0	0
ENSG00000199567.1	0	1	0	0
ENSG00000234039.2_7	0	0	0	0
ENSG00000225536.2_7	0	4	3	30
ENSG00000223574.1_5	0	0	0	0
ENSG00000126733.22_14	79	2	91	1
ENSG00000215093.3_5	8	6	10	7
ENSG00000223772.1_5	0	0	0	0
ENSG00000231478.1_5	0	0	0	0
ENSG00000271290.1_7	0	0	0	0
ENSG00000236190.1_7	0	0	0	0
ENSG00000271457.1_10	0	0	0	18
ENSG00000200422.1	0	2	2	0
ENSG00000230478.1_7	0	0	0	0
ENSG00000264366.1	0	0	0	0
ENSG00000102271.14_10	14	185	44	185
ENSG00000237506.3_5	9	10	34	1
ENSG00000282914.1_10	0	0	0	0
ENSG00000271205.1_7	0	0	0	0
ENSG00000289575.1_1	0	0	0	0
ENSG00000270446.1_7	0	2	3	0
ENSG00000271056.1_9	0	0	0	0
ENSG00000230706.2_9	0	0	0	0
ENSG00000230956.2_9	0	2	3	14
ENSG00000252016.1	0	0	0	0
ENSG00000271693.1_7	0	0	0	0
ENSG00000147183.10_6	0	0	4	0
ENSG00000271157.1_9	0	0	0	0
ENSG00000232576.2_9	0	0	0	0
ENSG00000270745.1_7	0	0	0	0
ENSG00000224065.2_7	0	0	0	0
ENSG00000225012.5_8	0	0	0	0
ENSG00000221005.1	0	0	0	0
ENSG00000153779.11_7	0	0	0	0
ENSG00000227581.2_9	0	0	4	0
ENSG00000226081.2_7	0	0	0	0
ENSG00000274022.1_7	4	0	1	0
ENSG00000227434.2_7	0	1	3	0
ENSG00000229667.2_7	0	0	0	0
ENSG00000207515.1	0	0	0	0
ENSG00000206062.4_8	0	0	0	0
ENSG00000234161.1_9	0	0	0	0
ENSG00000236413.2_9	0	0	0	0
ENSG00000174740.8_7	26	42	49	47
ENSG00000230275.2_7	0	0	0	0
ENSG00000102290.23_8	6	20	6	1
ENSG00000222440.1	0	0	0	0
ENSG00000234702.1_5	0	4	7	11
ENSG00000289479.1_1	3	41	0	1
ENSG00000229132.2_7	20	31	14	36
ENSG00000215089.3_5	7	6	3	0
ENSG00000211526.1	0	0	0	0
ENSG00000230543.1_5	0	0	0	0
ENSG00000225912.1_7	26	13	43	5
ENSG00000285445.1_4	0	0	0	0
ENSG00000237873.1_7	0	0	0	0
ENSG00000234130.2_9	0	3	2	1
ENSG00000234322.1_5	1	3	3	12
ENSG00000237381.2_9	0	0	0	0
ENSG00000228301.1_5	0	0	0	0
ENSG00000186310.10_10	34	75	72	0
ENSG00000179083.7_5	0	6	19	0
ENSG00000270826.1_7	0	0	2	0
ENSG00000212495.1	0	0	0	0
ENSG00000202410.1	0	0	0	0
ENSG00000227521.2_9	0	0	0	0
ENSG00000232293.2_8	0	0	2	25
ENSG00000231001.2_7	0	0	0	0
ENSG00000221665.1	0	0	0	0
ENSG00000221187.1	0	0	0	0
ENSG00000212098.1	0	0	0	0
ENSG00000271094.1_7	0	0	0	0
ENSG00000223467.2_7	0	0	0	0
ENSG00000201567.1_2	0	0	0	0
ENSG00000215085.4_9	0	0	0	0
ENSG00000236185.1_5	0	0	0	0
ENSG00000226307.1_5	0	0	0	0
ENSG00000235425.2_7	3	1	1	13
ENSG00000270583.1_8	0	0	1	0
ENSG00000232842.2_9	5	0	7	0
ENSG00000242998.2	0	0	0	0
ENSG00000203262.3_9	0	0	2	23
ENSG00000286523.1_5	0	2	2	0
ENSG00000232069.1_5	0	0	0	0
ENSG00000271209.1_5	0	0	0	0
ENSG00000223260.1	0	0	0	0
ENSG00000229693.2_9	0	0	0	0
ENSG00000147202.19_10	979	1030	1648	2757
ENSG00000207426.1	0	0	0	0
ENSG00000204086.4_5	6	2	3	18
ENSG00000214628.3_8	0	0	0	0
ENSG00000265260.1	0	0	2	0
ENSG00000236256.9_10	36	0	21	71
ENSG00000233887.1_9	0	0	0	0
ENSG00000237752.2_9	0	0	0	0
ENSG00000234889.2_9	0	0	1	16
ENSG00000236243.2_7	0	1	0	1
ENSG00000271322.1_7	0	0	0	0
ENSG00000213704.3_7	0	1	2	0
ENSG00000226837.2_7	0	0	5	7
ENSG00000281566.4_11	0	0	11	0
ENSG00000252430.1	0	0	0	0
ENSG00000270308.1_9	0	0	0	0
ENSG00000215070.4_7	0	2	7	4
ENSG00000229946.2_7	0	0	0	0
ENSG00000252296.1	0	0	4	0
ENSG00000236988.2_9	0	1	0	13
ENSG00000230592.2_7	10	3	7	1
ENSG00000165194.15_14	184	111	267	48
ENSG00000000005.6_6	2	0	14	0
ENSG00000000003.15_7	4682	1640	6740	1513
ENSG00000102359.9_9	804	1199	362	476
ENSG00000102362.16_6	847	138	818	47
ENSG00000261295.1	0	0	0	0
ENSG00000223819.2_8	3	0	0	0
ENSG00000238116.2_10	0	0	1	4
ENSG00000275320.1_11	2	0	1	0
ENSG00000101811.15_10	1164	1652	1035	1186
ENSG00000202231.1	0	1	0	0
ENSG00000007952.18_11	14	28	26	91
ENSG00000239345.2_7	0	4	0	25
ENSG00000233680.4_7	13	0	26	10
ENSG00000179031.8_8	1	2	35	19
ENSG00000182489.9_7	189	11	468	19
ENSG00000182574.8_9	11	0	1	0
ENSG00000174225.15_6	3	9	3	0
ENSG00000188917.15_11	1116	853	1394	333
ENSG00000225839.2_10	0	2	0	0
ENSG00000126950.8_9	15	1	58	0
ENSG00000102384.14_9	168	1615	187	1422
ENSG00000231643.4_9	0	0	0	0
ENSG00000102385.13_8	61	51	34	10
ENSG00000102387.16_11	8	3	5	0
ENSG00000222203.1	0	0	0	0
ENSG00000202024.1	0	0	0	0
ENSG00000270813.2_7	0	3	1	16
ENSG00000183911.7_3	0	0	0	10
ENSG00000126953.8_9	244	474	388	245
ENSG00000010671.18_10	136	393	237	120
ENSG00000241343.10_9	47	109	55	108
ENSG00000257529.5_10	0	0	0	0
ENSG00000102393.14_11	739	1183	635	425
ENSG00000126945.9_7	3574	6042	4534	6565
ENSG00000196440.12_6	326	438	371	123
ENSG00000221132.1	0	0	0	1
ENSG00000234557.2_8	1	0	0	0
ENSG00000237682.2_9	4	6	7	52
ENSG00000126947.13_8	401	1172	1556	275
ENSG00000204072.4_9	2	0	0	0
ENSG00000290908.1_1	0	0	1	0
ENSG00000198960.11_8	477	754	608	29
ENSG00000102401.20_8	1729	3104	5677	447
ENSG00000228275.1_9	0	0	0	0
ENSG00000261101.2_11	11	31	49	0
ENSG00000207291.1	1	3	4	0
ENSG00000286000.1_8	2	1	8	0
ENSG00000184867.14_9	753	568	1639	59
ENSG00000223753.2_9	0	0	0	0
ENSG00000212584.1	0	0	0	0
ENSG00000229090.2_9	0	0	0	0
ENSG00000178146.9_9	4	13	11	0
ENSG00000290798.1_1	0	0	0	0
ENSG00000126952.19_9	0	0	0	0
ENSG00000166432.16_12	325	86	485	56
ENSG00000235196.3_9	0	0	0	0
ENSG00000252810.1	0	0	0	0
ENSG00000235976.2_9	0	1	0	0
ENSG00000226119.1_7	0	1	0	0
ENSG00000234901.1_5	0	0	0	0
ENSG00000184905.9_7	288	0	670	0
ENSG00000204071.11_7	3	2	15	24
ENSG00000286794.2_3	3	0	0	0
ENSG00000184515.11_7	194	269	420	50
ENSG00000251525.7_6	0	0	0	0
ENSG00000290743.1_1	0	0	0	0
ENSG00000268235.9_8	0	0	0	0
ENSG00000269405.7_4	0	0	0	0
ENSG00000273746.1_9	0	0	0	0
ENSG00000269437.8_10	0	0	0	0
ENSG00000284800.2_10	0	0	0	0
ENSG00000231590.2_10	0	0	0	0
ENSG00000215029.12_12	0	0	0	0
ENSG00000158164.7_7	14	60	26	6
ENSG00000176318.8_7	0	0	1	0
ENSG00000290811.1_1	0	0	0	0
ENSG00000196970.9_4	0	0	0	0
ENSG00000125962.16_14	591	363	1116	630
ENSG00000271147.8_9	82	175	347	443
ENSG00000270050.3_12	0	0	3	0
ENSG00000227211.2_9	0	0	0	0
ENSG00000198932.13_8	496	174	452	30
ENSG00000286327.1_3	0	1	3	0
ENSG00000252294.1	0	0	0	0
ENSG00000230320.1_5	0	0	0	0
ENSG00000158301.20_8	545	380	902	91
ENSG00000286237.1_2	0	0	0	0
ENSG00000198908.12_7	0	0	3	0
ENSG00000223546.9_12	68	122	120	249
ENSG00000232282.1_5	0	0	0	16
ENSG00000229954.1_5	0	0	0	0
ENSG00000237300.2_7	0	0	1	0
ENSG00000237628.2_7	0	0	1	0
ENSG00000228316.1_6	0	0	0	0
ENSG00000224471.2_7	0	0	0	0
ENSG00000226056.1_5	0	0	2	0
ENSG00000234886.1_3	0	0	0	0
ENSG00000227649.1_6	0	0	1	0
ENSG00000229794.2_8	0	0	0	11
ENSG00000239407.5_9	41	69	39	128
ENSG00000102128.8_7	0	0	1	0
ENSG00000234050.1_10	0	0	0	0
ENSG00000286846.1_3	4	2	7	0
ENSG00000224632.1_7	0	0	0	0
ENSG00000133169.6_7	9	4	16	10
ENSG00000221010.2	0	0	0	0
ENSG00000147206.17_7	74	5	14	0
ENSG00000226241.2_9	0	3	0	14
ENSG00000200662.1	0	0	0	0
ENSG00000233071.3_7	1	0	0	0
ENSG00000102409.10_6	1187	500	1735	345
ENSG00000180964.17_7	1537	3624	3891	437
ENSG00000224692.1_9	0	0	0	0
ENSG00000204065.3_7	17	0	21	0
ENSG00000133134.12_10	342	64	522	15
ENSG00000182916.8_6	39	186	327	48
ENSG00000238049.2_7	2	1	5	0
ENSG00000185222.10_5	1851	6557	3963	13620
ENSG00000166681.14_10	1620	3812	2331	3167
ENSG00000281091.3_10	2	40	9	0
ENSG00000234405.2_10	6	27	0	5
ENSG00000172476.4_8	14	83	12	0
ENSG00000287619.1_5	0	1	0	11
ENSG00000133142.19_11	1856	3562	2688	9563
ENSG00000279894.1_7	0	4	4	6
ENSG00000196507.11_7	599	1959	974	896
ENSG00000266568.1	0	0	0	0
ENSG00000224031.1_9	0	0	0	0
ENSG00000172465.14_7	284	922	988	1211
ENSG00000180284.5_9	0	4	2	7
ENSG00000123562.18_11	7066	23368	13796	12777
ENSG00000231154.1_9	2	6	9	8
ENSG00000188828.13_7	0	161	0	19
ENSG00000288597.1_5	3	7	4	0
ENSG00000179363.7_6	0	1	0	0
ENSG00000123560.14_14	332	34	575	57
ENSG00000221392.1	0	0	0	0
ENSG00000123570.4_11	17	24	215	20
ENSG00000231728.5_10	0	3	1	13
ENSG00000222419.1_2	0	0	0	0
ENSG00000231787.4_9	0	0	0	0
ENSG00000276298.1_10	0	1	1	0
ENSG00000234345.2_10	0	1	0	0
ENSG00000158427.15_9	27	108	58	53
ENSG00000230312.2_9	0	1	0	0
ENSG00000260831.1	0	1	0	0
ENSG00000227067.3_5	3	0	0	0
ENSG00000233320.2	0	0	0	0
ENSG00000123569.10_7	0	0	0	0
ENSG00000101812.15_7	2	0	0	0
ENSG00000235946.1_7	0	0	0	0
ENSG00000269743.3_7	127	118	154	160
ENSG00000166707.12_6	3	9	14	0
ENSG00000123575.9_6	1727	4635	2680	3549
ENSG00000123576.5_7	0	0	0	0
ENSG00000189108.13_7	33	2	26	0
ENSG00000232665.2_8	0	0	0	0
ENSG00000223733.1_5	0	0	0	0
ENSG00000268629.8_6	0	0	0	0
ENSG00000181819.14_5	2	3	4	3
ENSG00000206864.1	0	0	0	0
ENSG00000123572.17_8	25	76	73	13
ENSG00000222161.1	0	0	0	0
ENSG00000123561.15_7	0	0	0	0
ENSG00000230788.2_9	0	0	0	0
ENSG00000157502.13_5	4	28	946	0
ENSG00000256709.2_7	0	0	0	0
ENSG00000202407.1	0	0	6	0
ENSG00000224816.1_5	0	0	0	0
ENSG00000227657.1_5	0	0	0	0
ENSG00000277673.1_7	0	0	0	0
ENSG00000147231.14_11	79	408	189	242
ENSG00000263515.1	0	0	0	0
ENSG00000133135.14_11	746	607	1669	183
ENSG00000133138.20_10	952	1640	1982	815
ENSG00000133131.15_13	1831	1400	2401	4007
ENSG00000147223.6_9	2	1	2	0
ENSG00000165376.12_8	27	3	19	26
ENSG00000231144.1_5	0	0	0	0
ENSG00000089682.17_11	861	1922	1554	6358
ENSG00000198088.10_10	95	121	122	322
ENSG00000213569.4_9	1	2	2	3
ENSG00000199832.1	0	1	0	0
ENSG00000080572.14_8	4	0	0	0
ENSG00000204053.6_7	0	0	0	0
ENSG00000215007.3_7	5	8	4	29
ENSG00000214720.4_7	0	1	2	0
ENSG00000207846.1	0	0	0	0
ENSG00000147234.11_7	52	3	59	3
ENSG00000227610.1_9	0	0	0	0
ENSG00000147224.13_11	974	2781	1825	2560
ENSG00000289923.1_1	0	0	6	0
ENSG00000157514.18_15	3296	3200	4312	979
ENSG00000170935.8_9	16	0	27	0
ENSG00000080561.14_7	1793	1779	2272	954
ENSG00000236064.3_12	0	41	2	64
ENSG00000207363.1	0	0	0	0
ENSG00000225728.2_10	0	0	0	0
ENSG00000277883.1_6	14	158	11	84
ENSG00000170925.3_6	0	0	0	0
ENSG00000101842.14_12	21	536	21	278
ENSG00000101843.19_7	1535	2802	2455	2798
ENSG00000101844.18_7	1053	830	2171	1300
ENSG00000197565.17_10	161	9945	160	1387
ENSG00000189372.4_7	0	0	0	0
ENSG00000188153.14_12	764	19056	574	3005
ENSG00000207146.1	1	8	1	0
ENSG00000133124.12_9	4	1	2	8
ENSG00000260548.1	0	0	0	0
ENSG00000237863.3_12	0	2	3	0
ENSG00000201443.1	0	0	0	0
ENSG00000226958.1	56	25	42	0
ENSG00000215000.4_7	0	0	0	0
ENSG00000101890.5_7	0	1	8	0
ENSG00000101888.12_6	551	1428	1186	2933
ENSG00000233874.2_9	0	1	0	0
ENSG00000176076.7_7	0	18	1	0
ENSG00000068366.21_13	1314	17274	2531	11487
ENSG00000237319.1_8	0	1	0	0
ENSG00000289365.1_1	0	160	11	41
ENSG00000289870.1_1	0	15	0	6
ENSG00000252069.1	0	0	3	0
ENSG00000225381.2_7	0	0	0	0
ENSG00000157600.12_8	2833	2268	2294	672
ENSG00000208013.1	0	0	0	0
ENSG00000265584.1	0	0	0	0
ENSG00000101935.13_13	1635	2286	2330	3970
ENSG00000208883.1	0	0	0	0
ENSG00000224142.1_9	0	0	3	0
ENSG00000133136.6_6	2	3	1	6
ENSG00000243978.9_11	9	3	8	18
ENSG00000287685.1_3	0	1	1	0
ENSG00000225366.6_6	10	2	0	0
ENSG00000228042.2_9	0	0	0	0
ENSG00000101938.15_14	854	1	1508	20
ENSG00000077264.16_11	132	48	200	52
ENSG00000226112.1_5	0	0	0	0
ENSG00000234349.1_5	0	0	0	0
ENSG00000077274.9_7	531	3	476	24
ENSG00000077279.20_14	38	3	95	0
ENSG00000251954.1	0	0	0	0
ENSG00000223904.2_7	0	0	0	30
ENSG00000260802.2_9	6	3	9	0
ENSG00000266829.1	0	0	1	0
ENSG00000229939.1_7	42	23	150	29
ENSG00000225031.1_5	43	25	33	5
ENSG00000236189.2_7	0	1	4	0
ENSG00000101901.13_10	957	966	1250	1539
ENSG00000201420.1_2	0	0	0	0
ENSG00000229487.1_9	3	1	2	0
ENSG00000072315.4_6	6	66	0	0
ENSG00000204025.8_8	0	4	4	0
ENSG00000271421.1_7	0	0	0	0
ENSG00000187823.4_8	0	1	3	0
ENSG00000265858.1	0	0	0	0
ENSG00000271464.1_5	0	0	0	0
ENSG00000271400.1_7	2	0	0	0
ENSG00000182508.14_7	19	0	26	0
ENSG00000200436.1	0	0	0	0
ENSG00000213652.3_5	0	0	2	6
ENSG00000126016.17_12	1439	77	4730	22
ENSG00000263351.1	0	0	0	0
ENSG00000243011.2	0	2	1	0
ENSG00000286072.1_4	0	3	5	0
ENSG00000232025.1	0	0	0	0
ENSG00000252930.1	0	0	0	0
ENSG00000238811.1	0	0	0	0
ENSG00000286767.1_3	0	0	0	0
ENSG00000235329.2_9	0	0	0	0
ENSG00000220541.4_7	0	0	0	0
ENSG00000241743.4_10	26	44	205	356
ENSG00000270524.1_5	0	0	0	0
ENSG00000201674.1	0	0	0	0
ENSG00000207220.1	0	0	0	0
ENSG00000240327.2	0	0	0	0
ENSG00000212611.1	0	0	0	0
ENSG00000288595.2_5	0	0	2	5
ENSG00000230502.1_7	0	0	0	0
ENSG00000271686.1_7	0	0	0	0
ENSG00000226547.2_7	0	0	0	0
ENSG00000147246.10_7	0	0	5	0
ENSG00000224664.2_7	0	0	0	0
ENSG00000289287.1_1	0	0	0	0
ENSG00000208839.1	0	0	0	0
ENSG00000263653.1	0	0	0	32
ENSG00000212100.2	0	0	0	0
ENSG00000222321.1	0	0	0	0
ENSG00000221710.1	0	0	0	0
ENSG00000222715.1	0	0	0	0
ENSG00000224773.2_7	6	7	3	1
ENSG00000199001.1	0	0	0	0
ENSG00000270413.1_7	0	0	0	0
ENSG00000123496.8_8	48	133	88	196
ENSG00000222122.1	0	0	0	0
ENSG00000238223.1_7	0	0	1	0
ENSG00000236080.2_5	0	0	0	0
ENSG00000130224.15_10	23	258	75	75
ENSG00000271907.1	0	0	0	0
ENSG00000212241.1	0	0	0	0
ENSG00000175718.10_6	0	0	0	0
ENSG00000235656.1_5	0	0	2	0
ENSG00000102021.11_9	0	0	0	0
ENSG00000274374.1_10	0	0	1	0
ENSG00000271021.1_7	0	9	0	0
ENSG00000271826.5_10	6	65	9	74
ENSG00000252441.1	0	1	0	0
ENSG00000102024.19_8	20251	54623	19795	53230
ENSG00000270431.1_7	0	0	0	0
ENSG00000227881.1_3	0	0	0	8
ENSG00000235244.6_11	23	10	17	0
ENSG00000234785.1_5	14	1	9	0
ENSG00000264759.1	0	0	0	0
ENSG00000228532.4_9	9	9	2	23
ENSG00000229335.2_8	4	4	2	0
ENSG00000266828.1	0	0	1	0
ENSG00000231371.1_5	0	0	0	0
ENSG00000234558.1_5	9	4	7	23
ENSG00000180772.8_7	0	1	0	0
ENSG00000207033.1	0	0	0	0
ENSG00000268104.3_7	5560	9	3939	1421
ENSG00000204019.5_7	5	0	4	0
ENSG00000236077.2_9	0	0	0	0
ENSG00000237860.1_7	0	0	0	0
ENSG00000230159.1_11	0	0	0	0
ENSG00000224217.1_7	1	3	3	15
ENSG00000206752.1	0	1	0	0
ENSG00000213526.3_5	5	6	25	36
ENSG00000238066.1_8	0	0	1	0
ENSG00000224314.1_7	0	0	0	0
ENSG00000279587.1_9	2	6	1	0
ENSG00000003096.15_12	338	812	602	711
ENSG00000200291.1	0	1	1	0
ENSG00000239500.2	0	0	0	0
ENSG00000237458.1_5	4	2	1	0
ENSG00000234524.1_5	0	0	0	0
ENSG00000270619.1_7	0	1	0	1
ENSG00000131725.14_8	1527	2902	1971	4322
ENSG00000264567.1	0	0	0	1
ENSG00000221463.1	0	0	0	0
ENSG00000147251.16_10	565	2069	1214	3481
ENSG00000206862.1	0	0	0	14
ENSG00000230399.1_5	0	0	0	0
ENSG00000131724.11_10	7907	12867	9689	14208
ENSG00000239182.1	0	0	0	0
ENSG00000250995.1_8	17	12	7	0
ENSG00000174460.4_7	0	5	6	0
ENSG00000203650.9_9	0	8	14	190
ENSG00000224341.1_9	0	0	1	44
ENSG00000231270.1_7	0	0	0	0
ENSG00000175556.17_6	139	90	234	13
ENSG00000277535.4_11	0	0	0	0
ENSG00000250423.3_9	24	11	2	16
ENSG00000227864.1_5	0	0	0	0
ENSG00000230170.1_5	1	0	0	0
ENSG00000270625.1_7	0	0	0	0
ENSG00000101856.10_6	3469	6048	5327	5181
ENSG00000214992.6_8	0	1	2	0
ENSG00000230392.1_8	0	2	4	0
ENSG00000226661.1_10	5	1	0	0
ENSG00000227814.3_7	0	0	0	0
ENSG00000077713.19_10	1769	2255	2475	4388
ENSG00000237903.1_9	0	1	5	9
ENSG00000207175.1	0	1	1	23
ENSG00000264952.1	0	0	0	0
ENSG00000266420.1	0	2	2	52
ENSG00000252147.1	4	4	3	0
ENSG00000224281.6_10	38	30	62	7
ENSG00000005022.6_6	12948	11504	14712	7226
ENSG00000077721.17_10	2643	5373	4045	5045
ENSG00000018610.15_7	913	1283	1139	867
ENSG00000186416.18_12	302	891	427	973
ENSG00000289864.1_1	0	0	1	0
ENSG00000125354.24_13	942	1528	1263	3450
ENSG00000211578.1	0	0	0	0
ENSG00000279601.1_7	0	1	1	0
ENSG00000187808.5_6	25	13	16	3
ENSG00000198918.8_7	13394	9815	24319	10786
ENSG00000206622.1	0	0	0	0
ENSG00000286366.1_3	4	24	31	27
ENSG00000290162.1_2	0	0	0	20
ENSG00000290163.1_2	0	3	0	0
ENSG00000290164.1_2	0	0	2	8
ENSG00000290165.1_2	26	4	4	16
